id,delta,sz_asr,asr_avg_logprob,asr_no_speech_prob,asr_compression_ratio,n_segments,asr_min_word_logprob,asr_word_logprob_std,conf_nlu,wer
massive_de_de_220,0.0,1.0,0.3717447991172473,0.02783203125,0.8000000000000002,1.0,0.2525009578216115,0.09308542282228514,0.0871644904206973,0.6666666666666666
massive_de_de_2201,-2.0,1.0,0.4952256944444444,0.0272064208984375,0.6923076923076923,1.0,2.3690786489674203,1.0633086832127,0.04779838247056889,0.75
massive_de_de_2203,-2.0,1.0,0.3443359315395355,0.091552734375,0.7647058823529411,1.0,0.09736306678561457,0.029939616461132714,0.0737223604105558,0.5
massive_de_de_2205,0.0,1.0,0.4127604166666667,0.083984375,0.7575757575757576,1.0,0.34117075740276714,0.15214228631347715,0.1669456868412622,0.0
massive_de_de_2206,0.0,1.0,0.3193359449505806,0.0762939453125,0.7142857142857143,1.0,0.8924082796921923,0.34149915411554155,0.15850032584560958,0.0
massive_de_de_2207,0.0,1.0,0.47739953654153006,0.051910400390625,0.6521739130434783,1.0,0.33911243763661275,0.1616820403342368,0.1858221614703951,0.0
massive_de_de_2208,0.0,3.0,0.5920758758272443,0.09674072265625001,0.38461538461538464,1.0,0.293558680940766,0.0,0.6560294399191842,0.0
massive_de_de_2220,1.0,2.0,0.4941406175494194,0.013916015625,0.6666666666666666,1.0,0.27893140893159546,0.12883516221094563,0.49855699492863537,0.3333333333333333
massive_de_de_2225,1.0,2.0,0.4045758864709309,0.12017822265625,0.8260869565217391,1.0,0.6955915719017216,0.22200524340834574,0.32373445931970557,0.0
massive_de_de_2230,0.0,1.0,0.2647058823529412,0.0009384155273437499,0.92,1.0,0.0702841624336508,0.022772793149598222,0.0005355541822728016,0.0
massive_de_de_2234,-3.0,1.0,0.2378216911764706,0.05120849609375,0.9090909090909091,1.0,0.3214489349225984,0.11581796693660071,0.026556207179885494,0.0
massive_de_de_2237,0.0,1.0,0.6194196258272443,0.0115966796875,0.8947368421052632,1.0,3.1960368251175013,1.0687836382631641,0.03185175106436311,0.3333333333333333
massive_de_de_2255,0.0,1.0,0.37639509992940084,0.0207977294921875,0.8431372549019608,1.0,0.618829966905896,0.22481238581730326,0.018479981742999807,0.14285714285714285
massive_de_de_2258,0.0,1.0,0.515625,0.026397705078125,0.7894736842105262,1.0,0.8394080599353553,0.35270248693142825,0.1402640845152474,0.2
massive_de_de_2263,-2.0,1.0,0.286914074420929,0.0052032470703125,0.7241379310344828,1.0,0.49893372291593907,0.2273127252531603,0.00437938970927354,0.0
massive_de_de_2264,0.0,1.0,0.34164663461538464,0.00815582275390625,0.8095238095238095,1.0,0.10506216607126845,0.039302416318301524,0.025820221110925856,0.4
massive_de_de_2265,0.0,2.0,0.3467371323529412,0.0133056640625,0.9032258064516129,1.0,1.0119061340353348,0.3003042557043566,0.2500146772288566,0.0
massive_de_de_2271,-2.0,1.0,0.2745535827818371,0.0096893310546875,1.0,1.0,1.2377396667967535,0.45249245924506276,0.04405329158254179,0.18181818181818182
massive_de_de_2283,0.0,1.0,0.22841282581028186,0.0007085800170898438,0.8939393939393939,1.0,0.21851560492238328,0.06562059807871545,0.013281635884035081,0.2
massive_de_de_2288,-1.0,1.0,0.335286445915699,0.0210723876953125,0.7419354838709676,1.0,0.3014482682159289,0.1047573497308925,0.20625915025356767,0.2
massive_de_de_2296,0.0,1.0,0.18486327677965164,0.0035343170166015625,0.9054054054054055,1.0,0.16556815085755744,0.05819127906754232,0.16159983082849239,0.3
massive_de_de_2298,-2.0,1.0,0.33454240007059916,0.00817108154296875,0.8095238095238095,1.0,0.3169696441185523,0.11408650058552701,0.0030244821510744258,0.0
massive_de_de_2309,0.0,1.0,0.4194711630160992,0.00949859619140625,0.8478260869565217,1.0,1.1608098021037072,0.35455037964735514,0.016249144701133145,0.6666666666666666
massive_de_de_2311,-2.0,1.0,0.4497070424258709,0.006259918212890625,0.8666666666666667,1.0,0.45912551109855254,0.17766940026354613,0.16123207834037134,0.375
massive_de_de_2315,0.0,1.0,0.3606179085644809,0.0014095306396484375,0.8181818181818182,1.0,0.051601730106851734,0.017810423319654066,0.09607902018403736,0.0
